gnd_id,preferred_name,variant_names,date_of_birth,date_of_death,professions,places_of_birth
118781715,"Marbodus, Redonensis","de Rennes Marbode|Merobodus|Archidiaconus Marbodus|Merbodeus|di Rennes Marbodo|Redonensis Marbottus|Redonensis Merbodaeus|de Rennes Marbodo|Pseudo-Marbodus|von Rennes Marbodus|Andegavensis Marbodus|Gallus Marbodeus|episcopus Redonensis Marbodus|Rhedonensis Marbadus|Redonensis Merboldus|Merbodaeus|Episcopus Marbodus|Merboldus|Rennes, Évêque Marbode|Rennes, Bischof Marbod|Gallus Marbodaeus|Marbodus|Gallus Marbodus|Andegavensis Marbodeus|Redonensis Merbodeus|Marbottus|Marbod|Redonensis Pseudo-Marbodus|Marbode|Redonensis Marbodeus|von Rennes Marbod|of Rennes Marbode|Rhedonensis Merobaudus|Marbodo|Redonensis Merobodus|Mardebanus|Marbode von Rennes|Redonensis Mardebanus|Rhedonensis Marbodus|of Rennes Marbodus|Redonensis Marbodvs|Marbodeus|Redonensis Marbodus",1035,1123,Bischof|Schriftsteller,
118782223,"Martin, Gnesen, Erzbischof","von Gnesen Martin|Frater Ordinis Praedicatorum Martinus|aus Troppau Martin|Martin von Troppau|de Troppau Martinus|aus Troppau Martinus|Archiepiscopus Martinus|Strebski Martin|of Opava Martin|von Troppau Martin|di Troppau Martino|Consentinus Martinus|Bohemus Martinus|il Polono Martino|Cartulanus Martinus|le Polonais Martin|z Opavy Martin|Frater Martinus|Oppaviense Martino|Oppaviensis Martinus|Strepus Martinus|Marcin Strebski|Capellanus Martinus|de Silesie Martin|von Troppau Martinus|Martinus Strepus|Martin Strzebski|Strebski Martinus|Gnesnensis Martinus|von Oppau Martin|von Troppau, Gnesen, Erzbischof Martin|Polonus Martinus|Gnesen, Erzbischof Martin",,1278,Chronist|Mönch|Erzbischof,Troppau
118791176,"Rosenplüt, Hans",Hans Rosenplüt|Hans Sneperer|Hanns Rosenplüt|Snepperer Hans|Hans Rosenblüt- Schnepperer|Hans von Rosenbluet|Hans Rosenblüt-Schnepperer|Hans Schneperer-Rosenpluet|Der Schnepperer|Hans Rosenplut|Hans Schnepperer|Hans Schnepperer|Hans Rosenblüt|Hans Snepperer|Schnepperer Hans|Johann Rosenbluet|Hans von Rosener|Hans Schwätzer|Schnepperer|Hans von Rosenpluet|Hans Rosenblut|Hans Schneperer- Rosenpluet|Hans Sneperer|Rosenplüt Hans|Hans Rosenplüt,1400,1460,Schriftsteller|Meistersinger|Handwerker,
118794795,"Scala, Bartholomaeus",Bartolommeo Scala|Barthélemy (Scala)|Scala Bartholomaeus|Barthélemy Scala|Bartholomaeus (Vopisco)|Bartholomäus (Scala)|della Scala Bartolomeo|Bartholomaeus (Scala Collensis)|Scala Barthélemy|Bartolomeo Scala|Vopisco Bartholomaeus|Scala Eques Florentinus Bartholomaeus|Bartolomeo (della Scala)|Scala Collensis Bartholomaeus|Vopisco Barthélemy|Bartolommeo (Scala)|Scala Bartolommeo|Bartholomaeus (Scala Eques Florentinus)|Bartolomeo (Scala)|Scala Bartolomeo|Barthélemy (Vopisco)|Bartholomaeus Scala,1430,1497,,
118795988,"Sedulius, Caelius",Dichter Sedulius|von Illyrien Sedulius|Poeta Sedulius|Christian Poet Sedulius|Coelius Sedulius|Sedulius|von Italien Sedulius|Sedulio|Presbyter Sedulius|von Spanien Sedulius|Pseudo-Sedulius|Caelius Sedulius|Caelius Sedulius|Sedulius Coelius|Coelius Sedulius|Sedulius Caelius|von Südgallien Sedulius|Caelius Sedulius,,,Geistlicher|Priester|Schriftsteller,
118796313,Servius,"Servius Honoratus Maurus|Marius Honoratus Servius|Marius Servius Honoratus|Maurus H. Servius|Honoratus Marius Servius|Grammarian Servius|Maurus H., Grammaticus Servius|Servio|Servius Honoratus|Honoratus Maurus Servius|Grammaticus Servius Honoratus|Grammarian Servius Honoratus|Grammaticus Maurus Honoratus Servius|Grammaticus Servius|Marius Servius Honoratus|Vergilkommentator Servius|Maurus Servius Honoratus|Servius Honoratus|Honoratus Servius|Marius Honoratius Servius|Maurus Servius|Mario Servio Onorato|Grammaticus Marius Honoratus Servius|Servius Naurus|Servius Maurus Honoratus|Maurus Servius Honoratus|Servius Maurus|Maurus Servius Honoratus|Grammatiker Servius|Grammaticus Sergius|Maurus Honoratus, Grammaticus Servius|Mauro Servio Onorato|Grammatico Servio|Grammarian Sergius|Grammaticus Latinus Servius|Servius Honoratus Grammaticus|Marius Servius|Grammatiker Sergius|Honoratus Servius|Maurus Honoratus Servius|Servius",,,,
118797476,"Sixtus IV., Papst","della Rovere Francesco|Pape, 4 Sisto|delle Rovere François|Papa Sixtus 4|Pope Sixtus IV.|Pope Sisto IV|Francesco della Rovere|Papst, 4 Sixtus|Francesco d' Albescola della Rovere|Francesco d'Albescola DellaRovere|Episcopus Sixtus|Papa Xystus IV.|Papa Sixtus IV.|Francesco della, Papst, 4 Rovere|Francesco DellaRovere|di Savona Francesco|Francesco della, Pope, 4 Rovere|Francesco, Papst, 4 Della Rovere|Francesco, Pape, 4 Della Rovere|Francesco Della Rovere|Francesco della, Pape, 4 Rovere|Pontifex Maximus Sixtus IV.|Papst Sisto IV|Pape Sixtus IV.|Papa Sisto IV.|Francesco, Pope, 4 Della Rovere|Papa Sixtus IV|Papst Sixtus IV|Papst, 4 Sisto|Pope, 4 Sisto|Francesco d'Albescola Della Rovere|Pape Sixte IV.|de Rovere Franciscus|Pape Sisto IV|Francesco d'Albescola della Rovere|Papst Sixtus IV.",1414,1484,Papst,
118803522,"Urban VI., Papst","Papa Urbanus VI|Prignani Barthélemy|Prignano Bartolomeo|Bartolomeo Prignano|Barthélemy Prignani|Bartolommeo, Papst Prignano|Papa Urbanus VI.|Prignani Bartholomaeus|Pape Urbain VI.|Papa Urbano VI.|Papst Urban VI|di Napoli Bartolomeo|Papst Urbanus VI|Papst Urban VI.",1318,1389-10-15,Papst|Kanonist,
118828851,"Petrus, Comestor",Manducator Petrus|Comestor Pierre|Prespiter Petrus|Pietro Comestore|Comestor Peter|Petr Comestor|Comestor Pseudo-Petrus|Edax Petrus|Petrus Manducator|Pierre Comestor|Comestor-Manducator Petrus|Comestor Petr|Tricassinus Petrus|Comestore Pietro|de Troyes Pierre|Trecensis Petrus|le Mangeur Pierre|Petrus Comestor|Comestor Petrus,1100,1179,Theologe,Troyes
11884816X,"Panormita, Antonius",Antonio Panormitano|Bolonianus Antonius|Antonio Benacelli|Pseud. von Antonio Beccadelli Panhormita|Antonio Beccatelli|Il Panormita|Antonio Beccadelli el Panormita|Antonius Panhormita|Beccadelli Antonio|Antonius Becadelli|Beccatellus Antonius|Panormita Antonius|Pseud. von Antonio Beccadelli Panormita|Panormita|de Bononio Antonius|Antonio degli Beccadegli|Antonius B. Panormita|Antonio Panhormita|Antonius Beccatellus|Antonius Beccadellus|Antonius Beccatellus Panormita|Panormita Antonio|de Bononia Antonius|Antonius Beccatelli|Antonio Panormita|Antonio degli Beccadelli|Benacelli Antonio|Becadelli Antonius|Antonio Beccadelli|da Bologna Antonio|Antonius B. Parnormita|Antonius Benacelli|Panormitanus Antonius|Antonius Panormita,1394,1471-01-06,Humanist|Schriftsteller,
118884867,"Johannes, Guallensis",Gallensis Johannes|von Wells Johannes|Arbor Vitae Johannes|John of Waleys|John Waleys|de Waleys Johannes|von Wales Johannes|Johannes Gallensis|Wales Johannes|Vallensis Johannes|Wallensis Johannes|de Galles Johannes|Galensis Johannes|von Waleys Johannes|Johannes Gualensis|of Wales John|Johannes Vallensis|Johannes Guallensis|Valensis Johannes|Gallese Giovanni|Johannes Gualensis|Waleys John|Johannes de Gaule|Johannes Galensis|Valensis Ioannes|de Gaule Johannes|de Wales Johannes|of Waleys John|von Galles Johannes|de Wells Johannes|de Walleis Johannes|Walensis Johannes|de Gales Johannes|de Galles Jean|Guallensis Johannes,,1285,Mönch|Theologe|Philosoph|Lehrer,
118897489,"Antonin, Florenz, Erzbischof, Heiliger","Florentinus, Sanctus Antoninus|Forciglioni, Heiliger Antonino|Forciglioni, Heiliger Antoninus|Etruscus, Heiliger Antoninus|da Firenze, Heiliger Antonino|von Florenz, Heiliger Antonins|de Florentia, Heiliger Antoninus|Nicolai Pierozzi de Florentia, Heiliger Antoninus|da Firenze, Santo Antonino|di Pierozzo, Heiliger Antonio|Antoninus, Heiliger Florentinus|Florentinus, Heiliger Antoninus|Florenz, Erzbischof, Heiliger Antoninus|Pierozzi, Heiliger Antoninus|von Florenz Antonin|Pierozzi, Heiliger Antonius|Nicolai, Heiliger Antoninus|Florentinus, Heiliger Antonius|Archiepiscopus Florentinus, Sanctus Antoninus|de Toscane, Heiliger Antoninus|von Florenz, Heiliger Antoninus|Antonino, Heiliger Pierozzi|de Forciglioni, Heiliger Antonio|Nicolai Pierozzi, Heiliger Antoninus|Antonio, Heiliger Forciglioni|Fidei, Heiliger Antonius|Nicolai de Florentia, Heiliger Antoninus|Florenz, Erzbischof, Heiliger Antonius|Archiepiscopus Florentinus, Heiliger Antoninus|de Florence, Heiliger Antonin|di Pierozzo, Heiliger Antonius|Florenz, Erzbischof, Heiliger Antonin",1389-03-01,1459-05-02,Erzbischof|Katholischer Theologe|Moraltheologe,Florenz
118923927,"Petrus, von Blois",of Blois Peter|of Bath Peter|Blesensis Petrus|di Blois Pietro|de Blois Petrus|Petrus de Blois|von Bath Petrus|Bathoniensis Petrus|von Blois Peter|Blaesensis Petrus|Blesensis Pseudo-Petrus|Blesensis Thomas|Archidiakon Petrus|aus Blois Petrus|de Blois Pierre|Petrus von Blois|von Blois Petrus,1135,1204,Schriftsteller|Theologe,
118935607,"Johannes, de Capua",Giovanni da Capua|Juan de Capua|von Capua Johann|de Campania Johannes|aus Capua Johannes|von Capua Johannes|de Capoue Jean|von Campana Johannes|de Capua Juan|de Padua Johannes|de Campana Johannes|of Capua John|Johannes de Capua|Patavinus Johannes|von Campania Johannes|da Capua Giovanni|de Capua Johannes,,,Übersetzer,
118943421,"Johannes, Rokycana",Rockycana Jan|de Rockyzana Johannes|Rockycana Johannes|Johannes Rokyczana|Ioannes Rokyzana|Rokyczana Johannes|von Rokycana Johannes|Joannes Rokizana|Johannes Rokycana|de Rokyczany Jean|Joannes Rokyzana|Jan Rokycana|Ioannes Rokizana|z Rokycan Jan|Rokycana Johannes,1390,1471,Theologe,
118962337,"Boncompagnus, de Signa",Bononiensis Boncompagnus|Florentinus Bonconpagnus|da Firenze Boncompagno|Magister Boncompagno|da Signa Boncompagno|Florentinus Boncompagnus|Magister Bonconpagnus|Magister Boncompagnus|Boncompagnus de Signa|Boncompagni|da Signa Boncompagnus|Magister Bonconpagno|de Signa Boncompagnus,1165,1240,Schriftsteller,
118980955,"Nebrija, Elio Antonio de","Elio Antonio Martínez de Cala|Elias Antonius Nebrissensis|de Nebrija Antonio|Aelius, Nebrissensis Antonius|Elio Antonio Martinez de Jarava|Aelius Antonius Nebrissensis|de Lebrija Antoine|Antonio de Nebrija|Aelias Antonius Nebrissensis|Elias Antonius Nebrissensis|Antonio Martínez de Xarana|Elio Antonio de Lebrija|de Nebrissa Antonius|Antonio de Lebrija|Aelius Antonius Nebrissensis|Antonio Lebrija|Aelius Antonius Nebrisensis|Antonius de Nebrissa|Elio A. de Lebrija|Aelias Antonius Nebrissensis|Nebrissensis Antonius|Anton von Lebrija|Elio A. Martínez de Jarava|Nebrissenis Aelius Antonius|Aelius A. Nebrissensis|Elio A. de Martínez de Cala y Jarava|de Lebrixa Antonio|Antonio de Nebrixa|de Lebrija Antonio|de Nebrissa Antonio|de Lebrija Elio Antonio|Aelius Antonius|Aelius Antonius|de Nebrixa Antonio|Martínez de Cala y Jarava Elio Antonio|de Nebrija Antonius|Aelius Nebrissensis|... Antonius Nebrissensis|Nebrissensis Aelius Antonius|Aelio Antonio de Nebrija|Nebrija|de Nebrija Elio Antonio|Antonio de Lebrixa|Elio Antonio de Lebrija|Nebrissensis Antonius Aelius|Antonio de Martínez de Jarava|Aelius Nebrissensis Antonius|Elio A. de Nebrija|Nebrissensis Helius Antonius|Antonio Martínez de Xarana|Elio Antonio de Nebrija",1441,1522,Philologe|Humanist|Polyhistor|Hochschullehrer,Lebrija (Provinz Sevilla)
118990217,"Kasimir IV., Polen, König","Andreas, der Jagiellone Kasimir|Polen, König Kazimierz Andrzej IV.|Andrius Jogailaitis Kazimieras I.|Kazimierz Jagiełło|Polen, König Casimir IV.|Jagiellończyk Kazimierz|Kazimieras Andrius Jogailaitis|Andrzej Jagiellończyk Kazimierz IV.|der Jagiellone Kasimir Andreas|Polen, König Kasimir Andreas IV.|Polen, König Kasimir IV.|Polen, König Kasimir IV.",1427-11-30,1492-06-07,,Krakau
118999877,"Legrand, Jacques",Legrand Jacques|Tolosanus Jacobus|Jacques Le Grant|le Grand Jacques|Jacques LeGrant|Jacques le Grand|Jacques le Grant|Jacobus Magni|Magni Jacobus|Magnus Jacobus|Frater Jacobus|Jacobus Magnus|Jacques Legrand,1365,1420,,
11900271X,"Lucas, Belludi",Minorita Lucas|Frère Luc|Lukas Belludi|Beatus Lucas|de Padoue Luc|Lucas Belludi|Padovano Luca|Belludi Luca|Socius Sancti Antonii de Padua Lucas|Belludi Lukas|Luca Belludi|Praedicator Egregius Lucas|Belludi Lucas,1195,1286,,
11902568X,"Otto II., von Freising","Freising, Bischof Otto II.|von Freising Otto|Frisingensis, Episcopus Otto II.|Otto von Freising|von Berg Otto|von Freising Otto II.",,1220,Bischof,
11904059X,"Albertanus, Brixiensis",Causidicus Albertanus|von Brescia Albertanus|de Briscia Albertanus|Albertanus|Albertanus Causidicus Brixiensis|de Brescia Albertan|Judex Albertanus|of Brescia Albertanus|Brixensis Albertanus|Albertanus Causidicus|Iudex Albertanus|Mandugasinus Albertanus|Prixiensis Albertanus|de Albertanis Albertanus|Albertano of Brescia|Albertanus Brixiensis|Albertano de Brescia|Albertano da Brescia|Albertanus Causidicus Brixiensis|da Brescia Albertano|de Ora Sanctae Agathae Albertanus|Brixiensis Albertanus,1190,1250,,
119066181,"Humbert, de Romans","de Romans Umbertus|da Romans Umberto|Burgundus Umbertus|Monsmoretanus Humbertus|Humbertus de Romanis|de Romanis Umbertus|de Montmoret Humbert|Burgundus Humbertus|von Romans Humbert|de Romans Umbert|Ordensgeneral der Dominikaner Humbertus|de Romanis Humbertus|de Romans, Dominikanerorden, Ordensmeister Humbert|Umbertus de Romanis|Hubertus Monsmoretanus|le Bienheureux Humbert|aus Romans Humbertus|Humbertus Montismoretanus|de Romans Humbert",,1277,Generaloberer|Mönch,Dauphiné
119066548,"Honorius, Augustodunensis",de Augustodun Honorius|Honorius d' Autun|of Autun Honorius|Ratisbonensis Honorius|Presbyter Honorius|Augustodunus Honorius|Augustinensis Honorius|d'Autun Honorius|Solitarius Honorius|d'Autun Honoré|Augustodunensis Honorius Solitarius|de Augustoduno Honorius|di Autun Onorio|Honorius Augustodunensis|Augustudunensis Honorius|Augustodunense Onorio|von Autun Honorius|Presbyter et Scholasticus Honorius|Scholasticus Honorius|von Regensburg Honorius|Inclusus Honorius|Honorius Solitarius|Jnclusus Honorius|Augustodunensis Honorius,1080,1154,Mönch|Theologe|Philosoph,
119092476,"Benevenutus, Imolensis","Benevenutus de Rambaldis|Ymolensis Benevenuto|Benvenuto Rambaldi da Imola|de Rambaldis, Kommentator v. Dante Benevenutus|Benvenuto Rambaldi Da Imola|Rambaldi Benvenuto|Da Imola Benvenutus|dei Rambaldi da Imola Benvenuto|Benvenuto, Kommentator v. Dante Dei Rambaldi|Imolensis, Kommentator v. Dante Benevenutus|Beneuenutus de Rombaldis|Beneuenutus de Rambaldis|Benvenuto de Rambaldo|de Imola Benvenutus|de Rombaldis Benvenutus|de Rambaldis Benvenutus|Benvenuto dei Rambaldi|da Imola Benvenuto|Benvenutus de Rambaldis|da Imola Benvenutus|Benvenuto de Rambaldis|de Rambaldis Benevenutus|aus Imola Benvenuto|Benvenuto Da Imola Rambaldi|Benvenutus da Imola|Benvenuto Dei Rambaldi|Benevenutus de Imola Rambaldis|Benvenuto dei, Kommentator v. Dante Rambaldi|De Rambaldis Benevenutus|Benvenuto da I. Rambaldi|Benvenuto DeiRambaldi|Benevenutus da, Kommentator v. Dante Rambaldis|Benvenuto Deirambaldi|Benvenuto Rambaldi|De Rambaldis Benvenutus|da Imola, Kommentator v. Dante Benvenuto|Aus Imola Benvenuto|Benevenutus de Rombaldis|Da Imola Benvenuto|di Imola Benvenuto|Benvenuto, Kommentator v. Dante Rambaldi da Imola|Imolensis Benvenutus|Benvenuto Dei Rambaldi|Imolensis Benevenutus",1338,1390,,Imola
119098709,"Bartholomaeus, Anglicus",Bartholomaeus Angelicus|Glannovillanus Bartholomaeus|Bartholomaeus Anglicus|Glaunvillus Bartholomaeus|Anglicus Bartholomeus|Glannovillanus Bartholomäus|of England Bartholomew|de Glanville Bartholomäus|the Englishman Bartholomew|Bartholomäus Anglicus|Sudovolgius Bartholomäus|l'Anglais Barthélemi|Sudovolgius Bartholomaeus|Glauvillus Bartholomaeus|de Glanvilla Bartholomäus|Angelicus Bartholomaeus|de Glanville Barthélemy|Of England Bartholomew|l'Anglais Barthélemy|Anglicus Bartholomew|Bartholomew Glanville|Anglicus Bartholomaeus,1190,1250,Theologe,
119105144,"Paulus, Burgensis",de Sancta Maria Paulus|Pablo de Santa Maria|de Burgos Paulus|a Sancta Maria Paulus|aus Burgos Paulus|Paulus de Santa Maria|episcopus Burgensis Paulus|Shmolo Halevi|Solomon Ben Isaac Ha-Levi|Salomón ha-Lévi|de Santa Maria Pablo|Levita Salomon|von Burgos Paulus|de Burgos Paul|Ben-Levi Salomon|Ben Levi Salomon|Selomó ha-Levi|de Sainte-Marie Paul|de Santa María Pablo|Šelomo Ben-Lēwî|Burgensis Paulus,1352,1435,Bischof,
11921587X,"Nikolaus, von Dinkelsbühl",de Dynkelspiel Nicolaus|Pruntzelin de Dinkelsbühl Nicolaus|Pruntzlin de Dinkelsbühl Nicolaus|de Dinkelsbuehl Nicolaus|Prunzlein von Dinkelsbühl Nikolaus|de Dinkelspuhel Nicolaus|de Dinkspuchel Nicolaus|Nikolaus von Dinkelsbühl-Redaktor|Nicolaus de Dinkelspuhel|de Dunckelspuel Nicolaus|von Dinckspüchel Nikolaus|Pruntzlein Dinkelsbuhliensis Nicolaus|Prunczlein Nikolaus|de Dinkelsbuel Nicolaus|Prunczlein von Dinkelsbühl Nikolaus|Dinckelspuhliensis Nicolaus|de Dinkelsbühl Nicolaus|Pruntzlein Nicolaus|Nikolaus von Dinkelsbühl|de Dunckelspul Nicolaus|Nicolaus von Dinkelsbühl|Prunczlein von Dinkelsbühl Nicolaus|von Dinckelspuel Nikolaus|von Dinkelspuhel Nikolaus|von Dinckelspul Nikolaus|van Dinkelsbühl Nikolas|von Dinkelsbühl Nikolaus,1360,1433-03-17,Theologe|Hochschullehrer,Dinkelsbühl
119222345,"Sánchez de Arévalo, Rodrigo","Rodrigo Sánchez de Arévalo|Ruy Sánchez de Arévalo|Palentinus Rodericus|Rodriguez Sanchez de Arevalo|Rodrigo, Bischof Sánchez de Arévalo|Rodericus Sancius de Arevalo|Rodericus Sánchez de Arevalo|Ovetensis Rodericus|Bischof von Zamora Rodericus|Bischof Rodericus Zamorensis|de Zamorensis Rodorique|Episcopus Rodericus|Sánchez de Arévalo Ruy|Rodrigo Arévalo|Rodericus Sancius|Sánchez de Arévalo Rodrigo|Sancius de Arevalo, Bischof Rodericus|Ruy Sánchez de Arévalo|Zamorensis Rodoricus|Sancius de Arevalo Rodericus|Sancii Rodericus|Rodericus Sánchez de Arévalo|Sancius Rodericus|Sanchez de Arevalo Rodriguez|Rodericus Zamorensis|Calagurritanus Rodericus|de Zamorensis Rodericus|Rodericus Sancius de Arevalo|Zamorensis Rodericus|de Arevalo Rodericus|Rodericus Sanctius|Rodrigo Sánchez de Arévalo",1404,1470,Katholischer Theologe|Bischof|Historiker,Santa María la Real de Nieva
11923212X,"Paul II., Papst","Barbo Pierre|Papa Paul II.|Papa Paulus II|Papa Paulus II.|Papa Paolo II|Pierre Barbo|Papst, II. Paul|Barbo Pietro|Papa Paolo II.|Barbo Petrus|Pietro Barbo|Papst Paul II.",1417-02-23,1471-07-26,Papst,
119238683,"Nicolaus, de Lyra",de Lyre Nicolas|de Lira Nicolaus|Nicolaus Liranus|Nicolaus de Lyra|Minor Nicolaus|Lyranus Nicolaus|Nicolaus Lyranus|von Lyra Nikolaus|de Lyra Nicolai|de Lyra Nycolaus|Nicolaus de Lyra|Liranus Nicolaus|von Lyra Nicolaus|de Lyra Nicolao|of Lyra Nicholas|Nicholas of Lyra|aus Lyre Nicolaus|Nicolaus aus Lyre|Nicolaus de Lira|Nicholas de Lyra|de Lyra Nikolaus|de Lyra Nicholas|de Lyra Nicolaus,1270,1349,Theologe,
119244071,"Johannes, Andreae",Ioan. Andreae|Johannes Andree|Andree Ioh.|Andrea Giovanni|di Andrea Giovanni|Giovanni d' Andrea|Jean André|d'Andrea Giovanni|Ioh. Andree|Andreae Ioan.|Giovanni d'Andrea|Joan. Andreae|Andree Johannes|Jo. Andreé|Andreae Joan.|Johannes Andreae|Johannes An.|André Jean|Johannes Andreas|Andreé Jo.|Johannes Andreae|Joannes Andreae|Andreae Johannes,1270,1348,Kanonist|Hochschullehrer,
119521504,"Berchorius, Petrus",Pierre Berchoire|Petrus Berchevre|Pierre Berçuire|Petrus Bresseure|Pierre|Petrus Bercoeur|Pierre Bersuire|Petrus Berthievre|Petrus Bercenne|Petrus LeBerceur|Berchorius Petrus|Petrus Besleure|Petrus Berchur|Petrus Brichovius|Petrus Berchaire|Petrus Bercuire|Pictariensis Petrus|Pierre Bercheure|Petrus Berceure|P. Bersaire|de Bressuire Pierre|Petrus Berseure|Petrus Berthorius|Petrus Barcheuvre|Petrus Berçure|Piere Bersuire|Petrus Barchoeur|Petrus Bertheure|Pierre Bercheur|Pierre Bercuire|Petrus Bersuyre|Petrus Berchein|Petrus Berchoir|Petrus Bertorius|Petrus Berchorius|Petrus Bersuire|Pictaviensis Petrus|Bersuire Pierre|Petrus|Petrus Bressuire|Petrus Bersoire|Petrus Le Berceur|Petrus Bercheuvre|Petrus Berchorius,1290,1362,Schriftsteller|Mönch,Saint-Pierre-du-Chemin
119543044,"Peter, Luder",Petrus Luder|Peter Luder|Luder Petrus|Pierre Luder|von Kisslau Peter|Luder Peter,1415,1472,Humanist,Kislau
11954332X,"Nikolaus, von Clémanges",de Clamanges Nicolaus|Colesonius Nicolaus|Poillevillain Nicolaus|Clamengius Nicolaus|de Clémanges Nicolaus|Nicolaus de Clamengiis|di Clémanges Nicola|de Clamange Nicholas|de Clémanges Nicolas|de Clemangiis Nicola|Nicolaus de Clemenges|Poillevilain Nicola|de Clamenges Nicolas|Matthieu-Nicolas de Clémanges|Poillevilain Nicolas|de Clémanges Matthieu-Nicolas|Matthieu-Nicolas Clémanges|von Clémanges Nicolaus|Nicolaus aus Clamanges|de Clamanges Nicolas|Mathieu-Nicolas de Clémanges|Nicolaus de Clamangis|Nicolas de Clamenges|Clemangis Nicolaus|de Clemangis Nicolaus|Poillevilain de Clémanges Mathieu-Nicolas|Nicolaus Clemangius|de Coleçon Nicolaus|of Clémanges Nicholas|de Clemangiis Nicolaus|Nicolas de Clamanges|Nicolaus de Clemangiis|Nicolai de Clamengis|de Clamengiis Nicolaus|Nicolaus de Clemengiis|von Clémanges Nikolaus,1363,1437,Theologe|Humanist,
119546477,"Nider, Johannes",Nyder Johannes|Johannes Niderus|John Nider|Johannes Niger|Johann Nider|Ioannes Niderus|Johannes Nieder|Jean Nider|Joannis Nyder|Iohannes Nider|Ioannes Nider|Hansen Nyder|Nieder Johannes|Joh. Nider|Nider Johannes|Niger Johannes|Johannes Nyder|Johannes Nider,1380,1438-08-13,Katholischer Theologe|Schriftsteller,Isny im Allgäu
119746247,"Lombardus, Sirichius",Lombardo della Seta|Lombardo Sirichi|Lorbardus de Siricho|della Seta Lombardo|de Siricho Lombardo|Lombardus de Sirico|Lombardo Serico|Serico Lombardo|Lombardo Serigo|Lorbardus Sirichius|de Sirico Lombardus|Lombardo de Siricho|de Sirico Lorbardus|Lombardo Della Seta|Lobardus Sirichius|Sericus Lombardus|Serigo Lombardo|Sirichius Lombardus,,1390,,Padua
120134683,"Volpertus, Benedictinus",de Ahusa Vulpertus|Bénedictin Wulpert|Vulpertus|Pauper Scolaris Vulpertus|Poète Latin Wulpert|Volpertus|Wulpertus|Benedictinus Volpertus,,,,
120529092,"Ugolino, da Pisa",Pisani Hugolin|Hugolin Pisani|Petri de Pisis Ugolinus|Medico Ugolino|Ugolino da Pisa|Ugolinus Petri|Ugolinus|Maestro Ughulino|Ugolino Pisani|Petri Ugolinus|Medicus Ugolinus|Pisani Ugolino|Parmensis Hugolinus|da Pisa Ugolino,1400,1450,Schriftsteller|Jurist|Musiker|Tänzer,
1329555317,"Rosenplüt, Hans",Hans Rosenblüth|Hans Schneperer|Hans Rosenblut|Hans Rosenplüt,1400,1470,Dramatiker,Nürnberg
136806961,"Ludwig, Meisterlin",Ludwig Meisterlin|Meisterlin Ludwig,,1490,Kanoniker,
139286748,"Protas, von Czernahora","Protas von Boskowitz|Protasius von Boskowitz und Cernohora|Protas von Czernahora|Tas, z Boskovic Černohorský|Tas Černohorský z Boskovic|Tas Cernohorsky z Boskovic|Protasius von Boskowitz und Černohora|von Czernahora Protas",1457,1482,Bischof,
